,mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,mcs_dl_3,mcs_ul_3,dl_kbps_3,ul_kbps_3,mcs_dl_4,mcs_ul_4,dl_kbps_4,ul_kbps_4,cpu_1,cpu_2,cpu_3,cpu_4,explode
22097,5,0,1736,744,2,0,2088,600,19,17,14688,11064,18,15,632,8760,0.71,0.75,0.97,0.79,0
22098,15,11,5160,6456,26,20,28336,8760,8,4,3880,632,11,6,1736,2600,0.84,0.94,0.65,0.67,0
22099,7,2,5736,72,25,20,552,17568,3,0,2792,968,15,12,12960,7224,0.62,0.94,0.78,0.91,0
22100,15,11,12576,4584,15,10,8504,4968,13,7,2472,4264,8,2,2792,2024,0.83,0.81,0.75,0.78,0
22101,8,2,4584,2216,20,17,7992,8504,13,7,208,6200,2,0,176,680,0.83,0.86,0.79,0.68,0
22102,8,2,5160,968,8,2,6456,296,18,14,14112,5160,25,20,4584,15264,0.73,0.66,0.79,0.92,0
22103,8,2,6712,2152,2,0,2152,504,15,11,6200,8248,20,17,2792,8760,0.83,0.71,0.89,0.78,0
22104,18,15,4968,11064,7,2,3368,296,8,4,2984,2152,24,20,11832,11448,0.91,0.62,0.74,0.9,0
22105,6,1,1480,1544,8,2,1096,1288,15,12,2856,4008,10,4,2664,2856,0.75,0.69,0.68,0.75,0
22106,2,0,968,392,7,2,2536,296,8,4,2344,120,15,10,8760,3496,0.62,0.57,0.55,0.72,0
22107,8,4,256,408,13,7,5736,5352,13,7,5352,104,18,14,6200,3880,0.53,0.81,0.57,0.71,0
22108,2,0,1288,776,5,0,2536,328,22,19,11448,7224,4,0,3496,648,0.73,0.66,0.79,0.74,0
22109,15,12,10296,8760,4,0,3624,776,2,0,1000,568,2,0,2152,1032,0.96,0.77,0.69,0.8,0
22110,18,15,4264,6968,4,0,3112,1352,25,20,13536,2792,6,1,3624,1000,0.75,0.8,0.74,0.76,0
22111,24,20,22920,7224,15,12,1736,6968,20,18,14112,3880,20,17,4776,904,0.86,0.8,0.78,0.62,0
22112,5,0,2728,256,18,14,6712,8760,8,4,6968,3624,15,11,9528,6712,0.65,0.89,0.86,0.88,0
22113,18,15,6456,13536,2,0,1736,776,6,1,2728,208,22,19,14688,4776,0.97,0.76,0.59,0.78,0
22114,15,12,1736,4264,11,6,6968,4776,2,0,1544,776,15,12,14112,1608,0.69,0.85,0.76,0.73,0
22115,10,4,4392,3112,10,4,1416,328,15,12,6456,4008,4,0,3112,936,0.8,0.56,0.75,0.77,0
22116,24,20,19080,7224,22,19,5544,10296,7,2,3496,72,15,12,7224,2792,0.84,0.82,0.57,0.72,0
22117,13,7,9912,5736,3,0,1256,1032,15,12,9144,5544,8,2,5992,2152,0.89,0.76,0.82,0.83,0
22118,13,7,6968,4008,20,18,3624,9912,18,14,11832,3624,6,1,2984,488,0.75,0.83,0.76,0.68,0
22119,15,9,12960,3112,18,15,7736,1736,24,20,1064,13536,24,20,3240,3624,0.73,0.66,0.85,0.64,0
22120,2,0,472,936,11,6,504,1992,18,14,5160,3624,15,9,8248,6712,0.74,0.61,0.7,0.84,0
22121,15,9,6200,1256,20,17,7224,6456,20,18,16416,9144,24,20,6456,17568,0.65,0.78,0.95,0.99,0
22122,3,0,2600,872,5,0,1320,1384,24,20,6968,19080,6,1,4264,176,0.78,0.75,1.0,0.61,0
22123,7,2,1480,256,8,2,3752,2024,24,20,10296,7224,18,14,968,1256,0.56,0.79,0.76,0.57,0
22124,6,1,4264,256,18,14,14688,8248,15,10,3112,7480,4,0,3240,88,0.64,0.92,0.85,0.6,0
22125,18,15,5160,13536,15,10,12960,5736,18,15,5160,12216,4,0,1352,1128,0.96,0.89,0.94,0.78,0
22126,15,11,14112,4008,7,2,5992,776,5,0,1672,936,10,4,136,208,0.8,0.72,0.74,0.5,0
22127,20,18,2792,3624,24,20,10680,3624,7,2,840,1064,24,20,13536,1544,0.63,0.7,0.67,0.67,0
22128,5,0,4392,1064,13,7,6200,1800,13,7,5736,2216,15,11,6968,7736,0.81,0.66,0.7,0.9,0
22129,18,15,968,13536,24,20,22920,5160,15,11,6200,4008,15,11,1416,7480,0.92,0.83,0.76,0.85,0
22130,3,0,2408,680,2,0,1928,808,7,2,5736,1800,8,4,120,2216,0.75,0.75,0.8,0.68,0
22131,24,20,6968,5160,19,17,14688,6456,19,17,7480,1800,4,0,3624,776,0.72,0.86,0.67,0.78,0
22132,26,20,7992,15264,13,8,440,1544,15,9,11832,3624,15,11,12960,6456,0.98,0.58,0.76,0.93,0
22133,20,17,1992,8248,15,11,11448,7480,19,17,15264,904,7,2,1928,840,0.76,0.91,0.71,0.66,0
22134,8,2,3624,1256,13,8,11448,6968,20,17,1544,9144,24,20,11832,11832,0.74,0.9,0.79,0.91,0
22135,19,17,6200,10296,2,0,1672,1352,20,18,2344,14688,15,11,9912,8504,0.89,0.83,0.98,0.95,0
22136,20,18,2792,9912,15,9,7992,4392,20,18,1544,15840,4,0,1928,176,0.81,0.75,0.95,0.6,0
22137,13,8,7992,3496,3,0,1544,376,13,7,8760,2792,11,6,680,3368,0.75,0.67,0.73,0.68,0
22138,26,20,5992,1992,13,7,3368,3368,8,2,4584,1192,19,17,6456,12216,0.65,0.69,0.74,0.95,0
22139,19,17,18336,6456,2,0,144,120,24,20,9528,376,7,2,5736,1320,0.87,0.5,0.64,0.78,0
22140,18,15,12216,9144,15,10,10680,6456,3,0,568,504,15,12,9144,7480,0.93,0.9,0.68,0.94,0
22141,19,17,9528,4008,2,0,1736,456,18,15,5544,5992,4,0,552,776,0.74,0.69,0.76,0.68,0
22142,15,9,5992,1096,2,0,1544,120,19,17,13536,2472,20,18,12576,7736,0.61,0.59,0.72,0.87,0
22143,20,18,14112,2600,5,0,1032,32,26,20,7992,4008,2,0,1320,568,0.72,0.49,0.7,0.69,0
22144,19,17,7992,280,11,6,1032,3752,5,0,504,776,15,12,2856,6200,0.64,0.7,0.69,0.77,0
22145,2,0,1480,424,25,20,3496,5992,20,17,16416,9144,3,0,392,616,0.69,0.68,0.94,0.68,0
22146,24,20,7992,5544,15,9,7736,7736,11,6,1928,5160,22,19,9912,8248,0.76,0.88,0.81,0.84,0
22147,20,18,2792,12216,15,9,11064,7992,6,1,3368,1800,6,1,2280,568,0.89,0.91,0.81,0.67,0
22148,18,14,12216,5160,22,19,8760,4392,15,9,14112,936,20,18,14112,3240,0.8,0.7,0.69,0.76,0
22149,13,8,9528,1928,8,4,5736,3240,7,2,5992,616,26,20,15840,9144,0.72,0.84,0.71,0.88,0
22150,4,0,2408,1032,26,20,13536,7480,19,17,5736,9912,22,19,18336,9912,0.78,0.82,0.85,0.92,0
22151,11,6,8760,936,7,2,3880,1000,20,18,16992,10680,15,9,3112,136,0.69,0.73,0.99,0.55,0
22152,7,2,4584,1864,15,12,3752,7224,6,1,2728,1736,15,12,5736,9912,0.82,0.84,0.81,0.94,0
22153,20,18,5992,11064,8,4,6968,2664,10,4,296,256,3,0,2216,1256,0.89,0.79,0.52,0.8,0
22154,7,2,4584,1416,20,18,19848,7224,20,17,11064,1800,4,0,2216,32,0.75,0.89,0.71,0.55,0
22155,6,1,4392,1352,15,9,9912,5160,25,20,24496,12216,3,0,808,1384,0.8,0.8,0.99,0.76,0
22156,8,2,4776,1256,13,8,9528,808,7,2,3752,328,8,4,392,3240,0.74,0.66,0.62,0.75,0
22157,20,17,12216,2472,19,17,2856,600,10,4,4968,2984,5,0,4008,392,0.69,0.57,0.8,0.7,0
22158,10,4,7480,904,20,18,7992,968,13,8,5544,3496,15,9,1736,6968,0.72,0.67,0.71,0.81,0
22159,24,20,5352,16416,19,17,7480,1544,13,8,8760,3880,6,1,1480,1256,0.94,0.67,0.78,0.74,0
22160,15,9,12960,4584,10,4,136,1736,25,20,2280,12960,7,2,5736,1608,0.8,0.65,0.84,0.81,0
22161,5,0,3496,488,22,19,12960,336,5,0,1384,808,20,17,9528,5160,0.71,0.68,0.69,0.74,0
22162,11,6,3752,4008,8,4,1672,2600,15,11,5992,1032,7,2,2984,1320,0.78,0.73,0.64,0.74,0
22163,20,18,2344,8760,26,20,3624,11448,13,7,11064,2664,13,8,4392,6712,0.8,0.84,0.77,0.84,0
22164,2,0,1864,680,15,11,2280,6200,8,2,4968,296,26,20,5544,8248,0.76,0.8,0.64,0.76,0
22165,2,0,2088,776,15,11,10680,4008,13,8,6456,1672,15,12,1128,2984,0.74,0.78,0.66,0.64,0
22166,18,15,1288,552,24,20,8504,16992,15,12,11448,4008,18,15,9144,14112,0.55,0.99,0.81,1.0,0
22167,15,12,11448,376,18,15,12576,1128,15,10,3112,6968,18,15,1608,5736,0.69,0.71,0.82,0.68,0
22168,15,12,12576,6968,3,0,2024,1352,22,19,3752,15264,19,17,12960,4968,0.92,0.8,0.95,0.78,0
22169,7,2,4008,2088,22,19,6968,14688,15,10,6200,3752,20,17,4392,6968,0.81,0.96,0.71,0.77,0
22170,18,15,12960,5544,20,18,10296,3880,15,9,552,4584,18,14,6200,9912,0.84,0.73,0.71,0.9,0
22171,4,0,1480,208,13,8,11448,3880,6,1,2600,744,7,2,5992,1288,0.59,0.81,0.71,0.78,0
22172,18,15,12216,552,3,0,1032,120,15,9,11448,4584,5,0,72,1224,0.69,0.56,0.79,0.73,0
22173,24,20,5352,2792,15,11,13536,6968,13,8,6456,1256,13,7,9528,5992,0.65,0.96,0.67,0.88,0
22174,5,0,3496,208,24,20,5352,4776,15,10,1128,1416,11,6,1544,2984,0.63,0.68,0.6,0.68,0
22175,2,0,296,344,20,17,9912,11832,25,20,15840,14112,15,9,5736,4968,0.6,0.96,0.98,0.75,0
22176,2,0,1672,152,13,8,8248,4584,5,0,2792,456,19,17,4008,7992,0.59,0.79,0.71,0.77,0
22177,15,10,1992,2984,18,14,5544,12216,6,1,1864,1736,19,17,10296,280,0.65,0.92,0.78,0.66,0
22178,8,2,5544,208,15,9,10680,776,15,10,14112,6712,19,17,2856,14112,0.63,0.67,0.93,0.94,0
22179,24,20,15840,3112,13,8,9528,3880,7,2,4584,1256,6,1,2216,1064,0.74,0.79,0.74,0.73,0
22180,20,18,6712,4968,25,20,27376,8760,24,20,16416,10680,10,4,4968,488,0.73,0.94,0.92,0.63,0
22181,3,0,2216,256,18,15,14688,4968,4,0,2280,1256,10,4,2984,408,0.64,0.81,0.8,0.59,0
22182,13,8,1128,1384,7,2,1928,2216,18,15,9912,3496,22,19,2792,2856,0.57,0.77,0.73,0.61,0
22183,26,20,10296,9144,20,17,14688,8760,19,17,14688,8760,25,20,22152,8248,0.82,0.92,0.92,0.9,0
22184,15,10,5160,2024,26,20,15840,12216,24,20,16416,4392,18,15,968,7992,0.65,0.94,0.75,0.75,0
22185,13,7,1352,2792,3,0,616,600,18,15,7224,11064,15,10,4584,1416,0.66,0.69,0.92,0.62,0
22186,5,0,424,488,13,8,10680,4584,7,2,968,872,18,14,6712,5160,0.64,0.79,0.67,0.73,0
22187,20,18,13536,3624,10,4,7480,1064,22,19,10680,8248,13,7,3880,4264,0.77,0.72,0.83,0.76,0
22188,24,20,24496,2344,15,10,3752,6200,2,0,520,1224,7,2,5736,1480,0.77,0.81,0.76,0.78,0
22189,10,4,1096,3240,22,19,16992,3624,15,9,10296,7992,3,0,2856,456,0.76,0.78,0.88,0.71,0
22190,7,2,2088,472,8,4,5992,1064,15,9,552,2984,20,17,1992,7992,0.63,0.71,0.62,0.75,0
22191,2,0,616,224,22,19,14688,2536,7,2,1608,1544,4,0,1352,680,0.56,0.72,0.74,0.7,0
22192,2,0,1288,424,20,18,7480,2280,13,8,3368,680,26,20,2408,12216,0.65,0.68,0.58,0.8,0
22193,15,11,7992,4392,8,2,1672,1416,8,2,4584,32,8,2,4264,2024,0.75,0.71,0.57,0.8,0
22194,15,9,1128,5736,6,1,4776,56,8,4,4264,2600,15,11,256,7224,0.76,0.6,0.78,0.82,0
22195,24,20,15840,13536,13,7,208,2536,11,6,6712,1128,15,11,7992,1384,0.97,0.62,0.68,0.69,0
22196,11,6,7480,4136,20,17,9912,11064,25,20,20616,1992,18,15,2984,10680,0.84,0.94,0.76,0.89,0
22197,18,14,11064,7480,7,2,3880,1736,25,20,10296,7992,18,15,1928,9912,0.85,0.8,0.8,0.83,0
22198,15,12,5992,8760,19,17,5736,14688,15,9,1992,6968,25,20,6968,3112,0.95,0.98,0.81,0.68,0
22199,2,0,2216,328,24,20,20616,11448,3,0,2728,56,6,1,808,1032,0.68,0.94,0.58,0.69,0
22200,22,19,7480,336,7,2,2792,776,24,20,1064,19080,20,18,4776,7480,0.62,0.69,0.94,0.75,0
22201,8,2,4392,744,22,19,6456,6712,8,4,6712,3496,15,10,2856,1544,0.67,0.75,0.84,0.62,0
22202,20,18,4392,3240,8,2,3368,1928,2,0,2088,648,8,2,3624,968,0.67,0.77,0.76,0.7,0
22203,8,2,1544,968,7,2,4584,1160,22,19,22152,11064,11,6,7736,2728,0.66,0.75,0.99,0.77,0
22204,19,17,16416,4584,25,20,552,16992,22,19,22920,9912,8,2,6200,1000,0.8,0.92,0.93,0.77,0
22205,15,10,8760,4584,7,2,3368,1992,2,0,1160,648,8,2,2536,1608,0.77,0.81,0.7,0.73,0
22206,15,10,8504,1256,18,15,12576,5160,18,14,5992,1800,7,2,1800,1192,0.65,0.79,0.66,0.71,0
22207,20,17,2792,7992,8,2,536,1928,15,12,3752,3496,8,2,536,1256,0.75,0.73,0.68,0.69,0
22208,15,12,6200,6200,6,1,4136,1416,7,2,5736,208,8,4,6968,1992,0.84,0.81,0.64,0.78,0
22209,20,17,5992,7736,15,10,840,2344,3,0,504,1288,3,0,2280,1000,0.78,0.62,0.76,0.77,0
22210,15,12,6200,9528,13,7,11064,3752,8,4,2984,2664,20,17,14112,8504,0.95,0.79,0.78,0.92,0
22211,18,15,5992,3496,8,4,808,904,18,15,13536,5736,19,17,696,6712,0.69,0.58,0.82,0.7,0
22212,8,4,2536,2856,24,20,3240,4008,6,1,1032,744,25,20,24496,3112,0.75,0.63,0.66,0.8,0
22213,13,8,6712,2344,15,12,8504,376,5,0,4008,568,15,10,4008,6200,0.68,0.67,0.75,0.8,0
22214,6,1,1224,712,10,4,776,56,22,19,16992,13536,19,17,2536,7992,0.65,0.5,0.99,0.75,0
22215,15,12,11064,5992,15,11,2280,144,7,2,104,1800,8,4,2536,3496,0.86,0.55,0.71,0.8,0
22216,15,11,4584,4776,15,11,13536,8504,26,20,14112,2792,5,0,3752,808,0.74,0.98,0.75,0.75,0
22217,25,20,8504,11064,15,11,6200,6456,25,20,13536,4008,2,0,32,424,0.84,0.84,0.75,0.62,0
22218,20,17,4008,10680,25,20,24496,7992,18,14,8504,7224,7,2,104,296,0.87,0.9,0.83,0.53,0
22219,6,1,2216,1384,11,6,6712,1672,20,17,11448,1800,15,10,7992,936,0.75,0.72,0.71,0.64,0
22220,13,7,904,3112,20,18,5992,5992,15,9,8504,3496,13,7,7736,2984,0.67,0.73,0.71,0.74,0
22221,8,2,6712,296,8,4,1928,56,8,4,1384,1000,6,1,1224,456,0.65,0.52,0.61,0.62,0
22222,24,20,22152,7224,15,12,6200,7992,13,7,1128,4008,13,8,440,3240,0.86,0.91,0.72,0.65,0
22223,15,11,6456,7992,20,18,6200,1608,20,18,15840,1288,15,11,552,6200,0.9,0.63,0.75,0.76,0
22224,13,8,680,6200,20,18,13536,3880,4,0,3240,344,18,15,15264,5736,0.79,0.77,0.69,0.84,0
22225,26,20,29296,8248,13,8,9144,2344,3,0,1800,488,18,14,2984,6968,0.9,0.7,0.71,0.74,0
22226,18,14,11832,488,15,12,12576,6712,15,9,552,296,3,0,2280,1032,0.68,0.88,0.52,0.78,0
22227,6,1,3752,176,8,4,4008,1192,19,17,12960,11832,7,2,712,1864,0.61,0.68,0.97,0.73,0
22228,2,0,2152,1064,10,4,7224,2792,18,14,9912,5352,15,10,552,4392,0.81,0.83,0.78,0.7,0
22229,13,7,8760,4968,7,2,5736,1416,7,2,3496,1544,24,20,7992,9144,0.83,0.77,0.77,0.8,0
22230,26,20,11064,9144,20,18,14112,1928,18,15,1928,12960,10,4,616,904,0.85,0.74,0.9,0.6,0
22231,10,4,4776,2856,20,17,5992,6200,10,4,5736,1480,7,2,5736,1608,0.78,0.77,0.72,0.81,0
22232,8,2,4008,32,8,2,3496,1800,15,12,1736,8248,8,2,808,376,0.56,0.76,0.84,0.57,0
22233,5,0,1032,1288,15,10,10680,2664,2,0,1544,344,3,0,2856,1256,0.75,0.72,0.67,0.83,0
22234,4,0,1992,56,10,4,2664,488,20,17,7480,10296,6,1,2472,1384,0.55,0.6,0.9,0.76,0
22235,6,1,176,936,6,1,1544,1288,2,0,376,1128,19,17,6200,4264,0.68,0.73,0.72,0.71,0
22236,15,10,14112,5736,8,4,6968,1864,7,2,1928,1800,15,11,10296,4264,0.87,0.77,0.77,0.79,0
22237,7,2,2216,696,7,2,4392,1096,2,0,1160,776,18,14,1608,3368,0.66,0.72,0.73,0.62,0
22238,15,10,5736,7992,5,0,3880,1352,6,1,328,1736,15,11,8248,4968,0.89,0.84,0.75,0.79,0
22239,8,4,4264,632,8,2,6456,32,15,9,7480,2984,11,6,6712,2600,0.64,0.6,0.69,0.74,0
22240,10,4,6200,1192,11,6,5544,808,3,0,1800,1192,8,4,1928,1416,0.7,0.66,0.78,0.66,0
22241,24,20,5992,6200,20,17,7224,600,5,0,4392,256,7,2,2984,744,0.73,0.64,0.65,0.68,0
22242,2,0,1000,224,5,0,776,808,5,0,3496,648,24,20,16416,7480,0.59,0.69,0.75,0.81,0
22243,11,6,5736,4968,24,20,10680,2792,8,4,6968,208,15,11,6968,1384,0.84,0.68,0.64,0.65,0
22244,15,10,1992,3496,18,14,328,3368,22,19,22920,10680,2,0,1672,936,0.66,0.6,0.97,0.77,0
22245,18,14,1288,10680,18,14,14688,6456,25,20,19080,11832,19,17,11832,7224,0.85,0.86,0.96,0.84,0
22246,22,19,22152,7224,15,12,4264,5992,8,4,1928,1288,26,20,4968,14688,0.86,0.81,0.67,0.93,0
22247,8,2,3368,1608,10,4,6456,1000,15,9,9144,2664,15,12,1416,584,0.75,0.71,0.7,0.57,0
22248,13,7,2472,3368,18,15,6456,7224,6,1,2408,1160,20,18,16416,7736,0.68,0.8,0.73,0.9,0
22249,5,0,2536,648,7,2,2344,208,11,6,2792,4584,18,14,7736,3880,0.73,0.56,0.8,0.71,0
22250,24,20,9528,15840,3,0,1992,1352,15,10,10296,4584,13,8,440,1800,0.95,0.8,0.8,0.6,0
22251,18,14,2984,9144,18,14,4584,11448,11,6,2984,600,5,0,224,176,0.83,0.93,0.6,0.53,0
22252,24,20,6456,15840,6,1,2472,1128,18,15,3624,12960,7,2,3880,1608,0.95,0.73,0.92,0.77,0
22253,2,0,840,1096,11,6,1544,4968,5,0,968,16,20,17,2792,2152,0.75,0.76,0.49,0.61,0
22254,13,8,10680,4584,24,20,9144,9144,15,12,1416,176,24,20,520,4392,0.8,0.8,0.56,0.64,0
22255,4,0,3496,1032,20,17,4392,280,22,19,5544,9912,2,0,1736,376,0.8,0.58,0.81,0.68,0
22256,6,1,808,176,19,17,18336,3368,5,0,3496,1384,20,17,2792,10296,0.54,0.78,0.79,0.84,0
22257,8,2,392,1160,10,4,5160,1992,2,0,872,208,15,10,1128,7480,0.68,0.73,0.58,0.83,0
22258,19,17,5736,10296,5,0,2536,1160,6,1,2088,520,15,10,8248,4136,0.86,0.77,0.67,0.75,0
22259,10,4,6968,3112,5,0,2024,208,15,11,5736,7992,10,4,2024,3112,0.83,0.6,0.91,0.78,0
22260,25,20,26416,7480,22,19,9912,336,10,4,136,488,2,0,2216,1320,0.88,0.63,0.55,0.81,0
22261,13,8,11064,808,2,0,1288,120,18,15,16416,4584,13,7,10296,2664,0.69,0.56,0.81,0.73,0
22262,26,20,8504,7992,22,19,9912,10296,18,15,14688,3752,13,8,9528,4776,0.78,0.87,0.79,0.84,0
22263,15,12,6456,5352,15,10,11064,5544,26,20,11064,4008,2,0,840,88,0.79,0.82,0.74,0.55,0
22264,11,6,504,4776,20,17,1992,12576,3,0,2344,152,4,0,1928,600,0.76,0.9,0.63,0.71,0
22265,10,4,7480,2152,15,10,1736,4008,7,2,5352,208,5,0,144,616,0.76,0.68,0.61,0.66,0
22266,8,2,2984,1864,22,19,440,2856,7,2,2088,472,24,20,19080,8248,0.78,0.59,0.61,0.86,0
22267,15,11,4968,6968,20,18,11448,6200,8,4,5736,2408,15,12,8504,2984,0.85,0.8,0.78,0.74,0
22268,6,1,3368,1128,8,4,968,2984,10,4,1096,1928,24,20,520,14688,0.76,0.73,0.69,0.87,0
22269,11,6,1928,5160,10,4,5736,3112,15,9,9912,4136,5,0,3880,712,0.78,0.83,0.77,0.76,0
22270,11,6,1736,808,24,20,4776,11832,18,14,7992,9144,20,18,16416,5992,0.6,0.82,0.87,0.85,0
22271,6,1,600,256,15,9,12216,4136,6,1,1672,520,11,6,4968,4136,0.54,0.78,0.64,0.8,0
22272,8,4,4776,56,22,19,18336,10296,4,0,632,872,25,20,20616,5992,0.59,0.93,0.71,0.81,0
22273,24,20,18336,9144,15,11,6200,5352,15,10,12960,4584,15,12,13536,7992,0.88,0.81,0.8,0.98,0
22274,10,4,1544,1416,5,0,424,208,7,2,328,144,26,20,4264,2344,0.63,0.54,0.49,0.64,0
22275,15,10,13536,456,26,20,2408,8760,15,12,4584,1384,24,20,3752,6200,0.68,0.75,0.62,0.69,0
22276,15,11,11064,328,15,10,4008,1544,3,0,256,1288,5,0,2024,256,0.65,0.61,0.72,0.61,0
22277,5,0,3624,488,19,17,1800,5544,4,0,1736,744,18,14,6456,7224,0.73,0.68,0.73,0.8,0
22278,4,0,1544,32,13,7,2984,1928,19,17,14688,10680,5,0,3880,776,0.52,0.64,0.94,0.75,0
22279,7,2,4392,840,6,1,1128,1608,4,0,776,1288,4,0,2472,152,0.7,0.74,0.74,0.59,0
22280,4,0,3112,1000,15,12,5160,6712,18,14,3880,5992,18,14,10296,9144,0.78,0.83,0.74,0.91,0
22281,7,2,3880,1384,20,18,11064,3240,6,1,2472,208,19,17,17568,3368,0.75,0.73,0.59,0.77,0
22282,13,8,5736,2536,10,4,1736,2728,8,4,6200,3240,4,0,3368,600,0.68,0.74,0.81,0.77,0
22283,24,20,6456,4008,25,20,24496,11832,6,1,4392,776,25,20,26416,9912,0.69,0.99,0.75,0.95,0
22284,7,2,2088,1000,15,11,1992,8248,11,6,6200,2728,20,18,5992,7480,0.69,0.85,0.74,0.79,0
22285,4,0,2152,1320,8,4,5992,3496,15,12,2280,3624,11,6,3752,2280,0.8,0.85,0.66,0.68,0
22286,11,6,1736,712,13,8,440,2216,18,15,6712,6456,4,0,2344,1064,0.6,0.6,0.78,0.77,0
22287,13,7,8760,5736,15,9,2280,4008,15,10,14112,3368,15,12,9528,2600,0.88,0.69,0.79,0.74,0
22288,25,20,19848,9528,4,0,3112,936,8,2,1256,296,7,2,840,1672,0.91,0.78,0.57,0.7,0
22289,6,1,808,1544,24,20,25456,4776,15,12,7992,3496,15,10,1128,7480,0.76,0.83,0.73,0.82,0
22290,4,0,2152,88,15,11,840,4264,8,2,4968,328,24,20,3240,376,0.57,0.67,0.63,0.56,0
22291,24,20,4264,2792,4,0,2984,32,15,10,9912,2344,4,0,3496,1192,0.64,0.56,0.72,0.81,0
22292,13,7,1800,4968,19,17,336,6200,15,10,1736,6200,25,20,12960,12216,0.77,0.7,0.8,0.93,0
22293,20,18,4776,3240,13,7,3240,2536,8,2,2088,424,10,4,5160,2792,0.65,0.66,0.6,0.79,0
22294,7,2,840,296,25,20,552,8760,25,20,6200,16416,8,4,6200,1128,0.55,0.73,0.97,0.7,0
22295,7,2,5736,1864,13,7,9912,5992,2,0,872,744,8,4,3624,120,0.82,0.88,0.71,0.58,0
22296,5,0,1224,1256,8,4,3624,2664,20,18,1992,11064,18,14,10680,8760,0.77,0.76,0.82,0.9,0
22297,10,4,2536,2792,20,17,5992,7736,5,0,3880,616,15,12,3496,7736,0.75,0.81,0.75,0.84,0
22298,20,17,6200,15264,15,10,9528,1544,13,8,8760,4968,10,4,136,1192,1.0,0.69,0.8,0.6,0
22299,13,8,10680,1256,18,15,1928,5736,15,9,11064,2216,15,12,8504,7736,0.69,0.69,0.71,0.89,0
22300,3,0,2856,1256,20,17,15264,6200,19,17,14112,11064,13,7,4776,4008,0.82,0.85,1.0,0.74,0
22301,10,4,4968,2472,4,0,2728,1384,18,14,5160,3880,15,12,11064,2984,0.76,0.81,0.69,0.76,0
22302,10,4,4008,2792,6,1,392,424,20,18,11832,3880,15,10,12960,1544,0.77,0.6,0.76,0.7,0
22303,15,10,6456,3112,15,10,2856,4264,7,2,5544,2088,5,0,1864,1320,0.73,0.7,0.83,0.79,0
22304,10,4,6968,1416,18,14,11832,488,18,14,2984,7736,15,12,2856,9912,0.74,0.7,0.79,0.89,0
22305,6,1,2984,776,20,18,19848,6456,13,7,2280,1480,4,0,1928,600,0.71,0.86,0.62,0.7,0
22306,15,9,8248,3368,15,10,7736,1096,15,9,4008,5352,25,20,7992,9144,0.71,0.65,0.75,0.81,0
22307,20,17,17568,9528,2,0,1544,600,11,6,6200,4968,3,0,2536,1256,0.95,0.74,0.85,0.82,0
22308,26,20,16992,5160,11,6,3496,1864,18,14,4264,224,13,7,5544,328,0.81,0.66,0.58,0.59,0
22309,10,4,1096,3368,4,0,3112,32,3,0,1096,616,22,19,1864,8760,0.77,0.59,0.7,0.72,0
22310,6,1,2408,680,13,8,3624,6456,19,17,9912,5544,7,2,2472,776,0.69,0.84,0.78,0.69,0
22311,7,2,5736,32,15,9,13536,3752,15,11,11832,5160,5,0,1736,1256,0.6,0.78,0.83,0.78,0
22312,25,20,10296,15840,11,6,5736,4008,3,0,2152,1064,26,20,12960,8248,0.99,0.81,0.79,0.83,0
22313,10,4,6456,3624,15,11,3112,504,22,19,904,8248,19,17,4392,12576,0.86,0.58,0.72,0.91,0
22314,15,11,7480,6712,13,8,2728,3496,22,19,20616,6200,5,0,3752,808,0.85,0.71,0.85,0.75,0
22315,3,0,1672,1160,8,2,256,328,5,0,3368,904,13,7,6712,5544,0.77,0.55,0.77,0.82,0
22316,19,17,18336,1544,20,18,776,2600,13,8,2472,536,19,17,6456,2728,0.75,0.58,0.55,0.66,0
22317,15,10,7224,7992,6,1,4776,1256,5,0,3752,680,10,4,2984,2472,0.9,0.78,0.76,0.74,0
22318,13,8,1608,4392,15,10,1128,1544,19,17,696,1544,3,0,2536,680,0.7,0.58,0.57,0.75,0
22319,7,2,2088,1416,18,14,11448,5736,15,10,7736,2216,24,20,10680,3112,0.73,0.8,0.68,0.7,0
22320,18,14,1928,3112,15,11,9912,4264,13,7,10680,968,15,9,5992,6712,0.65,0.78,0.68,0.82,0
22321,8,2,4776,648,15,9,8248,1416,2,0,1736,1096,15,11,2856,8504,0.69,0.67,0.78,0.85,0
22322,15,10,10296,1256,19,17,14112,7736,20,18,15264,5992,18,15,3624,4584,0.69,0.88,0.83,0.7,0
22323,4,0,208,224,4,0,552,456,22,19,16992,11448,8,4,2536,1416,0.55,0.64,0.95,0.67,0
22324,15,11,5160,4968,6,1,3240,456,22,19,14688,3240,15,9,5160,6200,0.78,0.66,0.76,0.79,0
22325,18,14,2600,9528,15,12,7736,4008,4,0,3112,288,3,0,2792,256,0.85,0.76,0.66,0.67,0
22326,6,1,2984,872,15,11,12960,1032,5,0,2664,376,8,4,3240,2984,0.73,0.7,0.66,0.78,0
22327,25,20,14112,4776,15,10,12216,2664,13,8,8504,3624,13,8,4584,392,0.76,0.73,0.75,0.6,0
22328,5,0,3240,968,26,20,7992,12960,18,14,6456,9144,8,2,4392,968,0.78,0.9,0.87,0.72,0
